Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      2.69     0.00                             std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::~_Rb_tree()
  0.00      2.69     0.00                             std::__detail::_List_node_header::_M_move_nodes(std::__detail::_List_node_header&&)
  0.00      2.69     0.00                             std::__detail::_List_node_header::_M_base()
  0.00      2.69     0.00                             std::__detail::_List_node_header::_M_init()
  0.00      2.69     0.00                             std::__detail::_List_node_header::_List_node_header()
  0.00      2.69     0.00                             std::__detail::_List_node_header::_List_node_header(std::__detail::_List_node_header&&)
  0.00      2.69     0.00                             void std::_Construct<ObjectType, ObjectType>(ObjectType*, ObjectType&&)
  0.00      2.69     0.00                             void std::_Construct<TroopResult, TroopResult>(TroopResult*, TroopResult&&)
  0.00      2.69     0.00                             void std::_Construct<SelectionInfo, SelectionInfo>(SelectionInfo*, SelectionInfo&&)
  0.00      2.69     0.00                             void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00      2.69     0.00                             __gnu_cxx::__enable_if<!std::__is_scalar<micropather::NodeCost>::__value, micropather::NodeCost*>::__type std::__fill_n_a<micropather::NodeCost*, unsigned long, micropather::NodeCost>(micropather::NodeCost*, unsigned long, micropather::NodeCost const&)
  0.00      2.69     0.00                             __gnu_cxx::__enable_if<!std::__is_scalar<micropather::StateCost>::__value, micropather::StateCost*>::__type std::__fill_n_a<micropather::StateCost*, unsigned long, micropather::StateCost>(micropather::StateCost*, unsigned long, micropather::StateCost const&)
  0.00      2.69     0.00                             __gnu_cxx::__enable_if<std::__is_scalar<void*>::__value, void**>::__type std::__fill_n_a<void**, unsigned long, void*>(void**, unsigned long, void* const&)
  0.00      2.69     0.00                             void std::__pop_heap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter&)
  0.00      2.69     0.00                             ObjectType* std::__addressof<ObjectType>(ObjectType&)
  0.00      2.69     0.00                             TroopResult* std::__addressof<TroopResult>(TroopResult&)
  0.00      2.69     0.00                             SelectionInfo* std::__addressof<SelectionInfo>(SelectionInfo&)
  0.00      2.69     0.00                             std::__cxx11::list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const* std::__addressof<std::__cxx11::list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const>(std::__cxx11::list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)
  0.00      2.69     0.00                             std::__cxx11::list<walker*, std::allocator<walker*> > const* std::__addressof<std::__cxx11::list<walker*, std::allocator<walker*> > const>(std::__cxx11::list<walker*, std::allocator<walker*> > const&)
  0.00      2.69     0.00                             std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      2.69     0.00                             std::__cxx11::list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >* std::__addressof<std::__cxx11::list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::__cxx11::list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&)
  0.00      2.69     0.00                             std::__cxx11::list<int, std::allocator<int> >* std::__addressof<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >&)
  0.00      2.69     0.00                             std::allocator<std::_List_node<command> >* std::__addressof<std::allocator<std::_List_node<command> > >(std::allocator<std::_List_node<command> >&)
  0.00      2.69     0.00                             std::allocator<std::_List_node<Yam::ContainerType> >* std::__addressof<std::allocator<std::_List_node<Yam::ContainerType> > >(std::allocator<std::_List_node<Yam::ContainerType> >&)
  0.00      2.69     0.00                             std::allocator<std::_List_node<walker::DamageNumber> >* std::__addressof<std::allocator<std::_List_node<walker::DamageNumber> > >(std::allocator<std::_List_node<walker::DamageNumber> >&)
  0.00      2.69     0.00                             std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >* std::__addressof<std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&)
  0.00      2.69     0.00                             std::allocator<std::_List_node<walker*> >* std::__addressof<std::allocator<std::_List_node<walker*> > >(std::allocator<std::_List_node<walker*> >&)
  0.00      2.69     0.00                             std::allocator<std::_List_node<std::pair<SimpleButton*, std::set<SimpleButton*, std::less<SimpleButton*>, std::allocator<SimpleButton*> > > > >* std::__addressof<std::allocator<std::_List_node<std::pair<SimpleButton*, std::set<SimpleButton*, std::less<SimpleButton*>, std::allocator<SimpleButton*> > > > > >(std::allocator<std::_List_node<std::pair<SimpleButton*, std::set<SimpleButton*, std::less<SimpleButton*>, std::allocator<SimpleButton*> > > > >&)
  0.00      2.69     0.00                             std::allocator<std::_List_node<std::pair<short, short> > >* std::__addressof<std::allocator<std::_List_node<std::pair<short, short> > > >(std::allocator<std::_List_node<std::pair<short, short> > >&)
  0.00      2.69     0.00                             std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&)
  0.00      2.69     0.00                             void std::__make_heap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter&)
  0.00      2.69     0.00                             void std::__push_heap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, int, __gnu_cxx::__ops::_Iter_less_val>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, long, int, __gnu_cxx::__ops::_Iter_less_val&)
  0.00      2.69     0.00                             void std::__sort_heap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter&)
  0.00      2.69     0.00                             std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >& std::__get_helper<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&>(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&>&)
  0.00      2.69     0.00                             std::pair<short, short>& std::__get_helper<0ul, std::pair<short, short>&&>(std::_Tuple_impl<0ul, std::pair<short, short>&&>&)
  0.00      2.69     0.00                             std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::__get_helper<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&)
  0.00      2.69     0.00                             int const& std::__get_helper<0ul, int const&>(std::_Tuple_impl<0ul, int const&>&)
  0.00      2.69     0.00                             __gnu_cxx::__normal_iterator<SelectionInfo*, std::vector<SelectionInfo, std::allocator<SelectionInfo> > > std::__miter_base<__gnu_cxx::__normal_iterator<SelectionInfo*, std::vector<SelectionInfo, std::allocator<SelectionInfo> > > >(__gnu_cxx::__normal_iterator<SelectionInfo*, std::vector<SelectionInfo, std::allocator<SelectionInfo> > >)
  0.00      2.69     0.00                             __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > > std::__miter_base<__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > > >(__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >)
  0.00      2.69     0.00                             __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      2.69     0.00                             decltype (__miter_base(({parm#1}.base)())) std::__miter_base<micropather::NodeCost*>(std::move_iterator<micropather::NodeCost*>)
  0.00      2.69     0.00                             micropather::NodeCost* std::__miter_base<micropather::NodeCost*>(micropather::NodeCost*)
  0.00      2.69     0.00                             decltype (__miter_base(({parm#1}.base)())) std::__miter_base<micropather::StateCost*>(std::move_iterator<micropather::StateCost*>)
  0.00      2.69     0.00                             micropather::StateCost* std::__miter_base<micropather::StateCost*>(micropather::StateCost*)
  0.00      2.69     0.00                             decltype (__miter_base(({parm#1}.base)())) std::__miter_base<CampaignEntry**>(std::move_iterator<CampaignEntry**>)
  0.00      2.69     0.00                             CampaignEntry** std::__miter_base<CampaignEntry**>(CampaignEntry**)
  0.00      2.69     0.00                             decltype (__miter_base(({parm#1}.base)())) std::__miter_base<void**>(std::move_iterator<void**>)
  0.00      2.69     0.00                             void** std::__miter_base<void**>(void**)
  0.00      2.69     0.00                             decltype (__miter_base(({parm#1}.base)())) std::__miter_base<int*>(std::move_iterator<int*>)
  0.00      2.69     0.00                             int* std::__miter_base<int*>(int*)
  0.00      2.69     0.00                             ObjectType* std::__niter_base<ObjectType*>(ObjectType*)
  0.00      2.69     0.00                             TroopResult* std::__niter_base<TroopResult*>(TroopResult*)
  0.00      2.69     0.00                             SelectionInfo* std::__niter_base<SelectionInfo*>(SelectionInfo*)
  0.00      2.69     0.00                             SelectionInfo* std::__niter_base<SelectionInfo*, std::vector<SelectionInfo, std::allocator<SelectionInfo> > >(__gnu_cxx::__normal_iterator<SelectionInfo*, std::vector<SelectionInfo, std::allocator<SelectionInfo> > >)
  0.00      2.69     0.00                             micropather::NodeCost* std::__niter_base<micropather::NodeCost*>(micropather::NodeCost*)
  0.00      2.69     0.00                             micropather::StateCost* std::__niter_base<micropather::StateCost*>(micropather::StateCost*)
  0.00      2.69     0.00                             std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__niter_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      2.69     0.00                             CampaignEntry** std::__niter_base<CampaignEntry**>(CampaignEntry**)
  0.00      2.69     0.00                             void** std::__niter_base<void**>(void**)
  0.00      2.69     0.00                             void** std::__niter_base<void**, std::vector<void*, std::allocator<void*> > >(__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >)
  0.00      2.69     0.00                             int* std::__niter_base<int*>(int*)
  0.00      2.69     0.00                             int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      2.69     0.00                             __gnu_cxx::__normal_iterator<SelectionInfo*, std::vector<SelectionInfo, std::allocator<SelectionInfo> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<SelectionInfo*, std::vector<SelectionInfo, std::allocator<SelectionInfo> > >, SelectionInfo*>(__gnu_cxx::__normal_iterator<SelectionInfo*, std::vector<SelectionInfo, std::allocator<SelectionInfo> > >, SelectionInfo*)
  0.00      2.69     0.00                             __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >, void**>(__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >, void**)
  0.00      2.69     0.00                             __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*)
  0.00      2.69     0.00                             micropather::NodeCost* std::__niter_wrap<micropather::NodeCost*>(micropather::NodeCost* const&, micropather::NodeCost*)
  0.00      2.69     0.00                             micropather::StateCost* std::__niter_wrap<micropather::StateCost*>(micropather::StateCost* const&, micropather::StateCost*)
  0.00      2.69     0.00                             CampaignEntry** std::__niter_wrap<CampaignEntry**>(CampaignEntry** const&, CampaignEntry**)
  0.00      2.69     0.00                             void** std::__niter_wrap<void**>(void** const&, void**)
  0.00      2.69     0.00                             int* std::__niter_wrap<int*>(int* const&, int*)
  0.00      2.69     0.00                             ObjectType* std::__relocate_a<ObjectType*, ObjectType*, std::allocator<ObjectType> >(ObjectType*, ObjectType*, ObjectType*, std::allocator<ObjectType>&)
  0.00      2.69     0.00                             TroopResult* std::__relocate_a<TroopResult*, TroopResult*, std::allocator<TroopResult> >(TroopResult*, TroopResult*, TroopResult*, std::allocator<TroopResult>&)
  0.00      2.69     0.00                             SelectionInfo* std::__relocate_a<SelectionInfo*, SelectionInfo*, std::allocator<SelectionInfo> >(SelectionInfo*, SelectionInfo*, SelectionInfo*, std::allocator<SelectionInfo>&)
  0.00      2.69     0.00                             micropather::NodeCost* std::__relocate_a<micropather::NodeCost*, micropather::NodeCost*, std::allocator<micropather::NodeCost> >(micropather::NodeCost*, micropather::NodeCost*, micropather::NodeCost*, std::allocator<micropather::NodeCost>&)
  0.00      2.69     0.00                             micropather::StateCost* std::__relocate_a<micropather::StateCost*, micropather::StateCost*, std::allocator<micropather::StateCost> >(micropather::StateCost*, micropather::StateCost*, micropather::StateCost*, std::allocator<micropather::StateCost>&)
  0.00      2.69     0.00                             std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__relocate_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
  0.00      2.69     0.00                             CampaignEntry** std::__relocate_a<CampaignEntry**, CampaignEntry**, std::allocator<CampaignEntry*> >(CampaignEntry**, CampaignEntry**, CampaignEntry**, std::allocator<CampaignEntry*>&)
  0.00      2.69     0.00                             void** std::__relocate_a<void**, void**, std::allocator<void*> >(void**, void**, void**, std::allocator<void*>&)
  0.00      2.69     0.00                             int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
  0.00      2.69     0.00                             void std::__adjust_heap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, int, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, long, int, __gnu_cxx::__ops::_Iter_less_iter)
  0.00      2.69     0.00                             SelectionInfo* std::__copy_move_a<true, SelectionInfo*, SelectionInfo*>(SelectionInfo*, SelectionInfo*, SelectionInfo*)
  0.00      2.69     0.00                             micropather::NodeCost* std::__copy_move_a<true, micropather::NodeCost*, micropather::NodeCost*>(micropather::NodeCost*, micropather::NodeCost*, micropather::NodeCost*)
  0.00      2.69     0.00                             micropather::StateCost* std::__copy_move_a<true, micropather::StateCost*, micropather::StateCost*>(micropather::StateCost*, micropather::StateCost*, micropather::StateCost*)
  0.00      2.69     0.00                             CampaignEntry** std::__copy_move_a<true, CampaignEntry**, CampaignEntry**>(CampaignEntry**, CampaignEntry**, CampaignEntry**)
  0.00      2.69     0.00                             void** std::__copy_move_a<true, void**, void**>(void**, void**, void**)
  0.00      2.69     0.00                             int* std::__copy_move_a<true, int*, int*>(int*, int*, int*)
  0.00      2.69     0.00                             void std::__heap_select<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter)
  0.00      2.69     0.00                             __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::move_backward<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      2.69     0.00                             __gnu_cxx::__normal_iterator<SelectionInfo*, std::vector<SelectionInfo, std::allocator<SelectionInfo> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<SelectionInfo*, std::vector<SelectionInfo, std::allocator<SelectionInfo> > >, __gnu_cxx::__normal_iterator<SelectionInfo*, std::vector<SelectionInfo, std::allocator<SelectionInfo> > > >(__gnu_cxx::__normal_iterator<SelectionInfo*, std::vector<SelectionInfo, std::allocator<SelectionInfo> > >, __gnu_cxx::__normal_iterator<SelectionInfo*, std::vector<SelectionInfo, std::allocator<SelectionInfo> > >, __gnu_cxx::__normal_iterator<SelectionInfo*, std::vector<SelectionInfo, std::allocator<SelectionInfo> > >)
  0.00      2.69     0.00                             __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > > >(__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >)
  0.00      2.69     0.00                             micropather::NodeCost* std::__copy_move_a2<true, micropather::NodeCost*, micropather::NodeCost*>(micropather::NodeCost*, micropather::NodeCost*, micropather::NodeCost*)
  0.00      2.69     0.00                             micropather::StateCost* std::__copy_move_a2<true, micropather::StateCost*, micropather::StateCost*>(micropather::StateCost*, micropather::StateCost*, micropather::StateCost*)
  0.00      2.69     0.00                             CampaignEntry** std::__copy_move_a2<true, CampaignEntry**, CampaignEntry**>(CampaignEntry**, CampaignEntry**, CampaignEntry**)
  0.00      2.69     0.00                             void** std::__copy_move_a2<true, void**, void**>(void**, void**, void**)
  0.00      2.69     0.00                             int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*)
  0.00      2.69     0.00                             void std::__partial_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter)
  0.00      2.69     0.00                             std::enable_if<std::__is_bitwise_relocatable<micropather::NodeCost, void>::value, micropather::NodeCost*>::type std::__relocate_a_1<micropather::NodeCost, micropather::NodeCost>(micropather::NodeCost*, micropather::NodeCost*, micropather::NodeCost*, std::allocator<micropather::NodeCost>&)
  0.00      2.69     0.00                             std::enable_if<std::__is_bitwise_relocatable<micropather::StateCost, void>::value, micropather::StateCost*>::type std::__relocate_a_1<micropather::StateCost, micropather::StateCost>(micropather::StateCost*, micropather::StateCost*, micropather::StateCost*, std::allocator<micropather::StateCost>&)
  0.00      2.69     0.00                             ObjectType* std::__relocate_a_1<ObjectType*, ObjectType*, std::allocator<ObjectType> >(ObjectType*, ObjectType*, ObjectType*, std::allocator<ObjectType>&)
  0.00      2.69     0.00                             TroopResult* std::__relocate_a_1<TroopResult*, TroopResult*, std::allocator<TroopResult> >(TroopResult*, TroopResult*, TroopResult*, std::allocator<TroopResult>&)
  0.00      2.69     0.00                             std::enable_if<std::__is_bitwise_relocatable<CampaignEntry*, void>::value, CampaignEntry**>::type std::__relocate_a_1<CampaignEntry*, CampaignEntry*>(CampaignEntry**, CampaignEntry**, CampaignEntry**, std::allocator<CampaignEntry*>&)
  0.00      2.69     0.00                             SelectionInfo* std::__relocate_a_1<SelectionInfo*, SelectionInfo*, std::allocator<SelectionInfo> >(SelectionInfo*, SelectionInfo*, SelectionInfo*, std::allocator<SelectionInfo>&)
  0.00      2.69     0.00                             std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__relocate_a_1<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
  0.00      2.69     0.00                             std::enable_if<std::__is_bitwise_relocatable<void*, void>::value, void**>::type std::__relocate_a_1<void*, void*>(void**, void**, void**, std::allocator<void*>&)
  0.00      2.69     0.00                             std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
  0.00      2.69     0.00                             void std::__alloc_on_copy<std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)
  0.00      2.69     0.00                             void std::__alloc_on_copy<std::allocator<std::_List_node<walker*> > >(std::allocator<std::_List_node<walker*> >&, std::allocator<std::_List_node<walker*> > const&)
  0.00      2.69     0.00                             void std::__alloc_on_move<std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&)
  0.00      2.69     0.00                             void std::__alloc_on_move<std::allocator<std::_List_node<walker*> > >(std::allocator<std::_List_node<walker*> >&, std::allocator<std::_List_node<walker*> >&)
  0.00      2.69     0.00                             void std::__alloc_on_move<std::allocator<int> >(std::allocator<int>&, std::allocator<int>&)
  0.00      2.69     0.00                             void std::__alloc_on_swap<std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&)
  0.00      2.69     0.00                             void std::__alloc_on_swap<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&, std::allocator<std::_List_node<int> >&)
  0.00      2.69     0.00                             void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter)
  0.00      2.69     0.00                             void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter)
  0.00      2.69     0.00                             std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&> std::forward_as_tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00      2.69     0.00                             std::tuple<std::pair<short, short>&&> std::forward_as_tuple<std::pair<short, short> >(std::pair<short, short>&&)
  0.00      2.69     0.00                             void std::__do_alloc_on_copy<std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::integral_constant<bool, false>)
  0.00      2.69     0.00                             void std::__do_alloc_on_copy<std::allocator<std::_List_node<walker*> > >(std::allocator<std::_List_node<walker*> >&, std::allocator<std::_List_node<walker*> > const&, std::integral_constant<bool, false>)
  0.00      2.69     0.00                             void std::__do_alloc_on_move<std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, std::integral_constant<bool, true>)
  0.00      2.69     0.00                             void std::__do_alloc_on_move<std::allocator<std::_List_node<walker*> > >(std::allocator<std::_List_node<walker*> >&, std::allocator<std::_List_node<walker*> >&, std::integral_constant<bool, true>)
  0.00      2.69     0.00                             void std::__do_alloc_on_move<std::allocator<int> >(std::allocator<int>&, std::allocator<int>&, std::integral_constant<bool, true>)
  0.00      2.69     0.00                             void std::__do_alloc_on_swap<std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, std::integral_constant<bool, false>)
  0.00      2.69     0.00                             void std::__do_alloc_on_swap<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&, std::allocator<std::_List_node<int> >&, std::integral_constant<bool, false>)
  0.00      2.69     0.00                             ObjectType* std::uninitialized_copy<std::move_iterator<ObjectType*>, ObjectType*>(std::move_iterator<ObjectType*>, std::move_iterator<ObjectType*>, ObjectType*)
  0.00      2.69     0.00                             TroopResult* std::uninitialized_copy<std::move_iterator<TroopResult*>, TroopResult*>(std::move_iterator<TroopResult*>, std::move_iterator<TroopResult*>, TroopResult*)
